A,0,0,0.6671093735321307
A,0,1,0.6405725755191641
A,0,2,0.39436349587962216
A,0,3,0.11323429115208594
A,0,4,0.69257086618472
A,0,5,0.18811513741045827
A,0,6,0.979429563959887
A,0,7,0.3757698676061939
A,0,8,0.6503909576567827
A,0,9,0.8893725731203611
A,0,10,0.2719527521633628
A,0,11,0.6228727816446668
A,0,12,0.6940111640670403
A,0,13,0.40335667844612044
A,0,14,0.8922926452420797
A,0,15,0.33990535777931696
A,0,16,0.3654361880595174
A,0,17,0.841960622874812
A,0,18,0.13887565649821454
A,0,19,0.7129537369566366
A,0,20,0.005732203277592607
A,0,21,0.7869273325847157
A,0,22,0.9482479343755146
A,0,23,0.16067149368649325
A,0,24,0.1848225656697009
A,0,25,0.21022242297644145
A,0,26,0.35546987958564347
A,0,27,0.3997483707225924
A,0,28,0.23148052458692825
A,0,29,0.5484425030380562
A,0,30,0.7172613942584826
A,0,31,0.042034512969148174
A,0,32,0.8628731894140763
A,0,33,0.2660842468532514
A,0,34,0.3933895729937976
A,0,35,0.04277605488038594
A,0,36,0.7228374367285818
A,0,37,0.4010803219078257
A,0,38,0.3358566768522574
A,0,39,9.833764016579094E-4
A,0,40,0.6945133424382878
A,0,41,0.10799146184603337
A,0,42,0.649258477152657
A,0,43,0.2328870382024789
A,0,44,0.5429137779652353
A,0,45,0.3166422424257359
A,0,46,0.7892347402306841
A,0,47,0.02604160333792105
A,0,48,0.8169733076120651
A,0,49,0.5316044042602388
A,0,50,0.6422858895832653
A,0,51,0.6772993701385434
A,0,52,0.38182043666658705
A,0,53,0.9376584454130046
A,0,54,0.13878675737672308
A,0,55,0.7326550645387679
A,0,56,0.19799534381043415
A,0,57,0.8116127798721156
A,0,58,0.026360485593753813
A,0,59,0.3192339799425504
A,0,60,0.6983165085572618
A,0,61,0.33949379436668115
A,0,62,0.5360356931497327
A,0,63,0.6493101942835786
A,1,0,0.7094490325369074
A,1,1,0.4288887972690997
A,1,2,0.2883658602515352
A,1,3,0.9172322088960021
A,1,4,0.24216011815210647
A,1,5,0.5047881940583144
A,1,6,0.8021571657904439
A,1,7,0.8785936607333954
A,1,8,0.3347180637562446
A,1,9,0.18278573931209408
A,1,10,0.18317381763593765
A,1,11,0.8652903989862328
A,1,12,0.3666409865597562
A,1,13,0.8706939567133193
A,1,14,0.4044842054682527
A,1,15,0.8690351190175823
A,1,16,0.23779416101200324
A,1,17,0.40154685779311594
A,1,18,0.9561103718537292
A,1,19,0.4340202067883018
A,1,20,0.5894414263190741
A,1,21,0.20285150969701338
A,1,22,0.047724455747024885
A,1,23,0.521763177531011
A,1,24,0.049673469918686486
A,1,25,0.3686542487751856
A,1,26,0.7471412087046951
A,1,27,0.06959365660365802
A,1,28,0.7313391939746744
A,1,29,0.570477203661565
A,1,30,0.2509253705913628
A,1,31,0.13703134304254272
A,1,32,0.04453977085475902
A,1,33,0.7070976877348228
A,1,34,0.013376295164691188
A,1,35,0.906283572193316
A,1,36,0.6295701412633096
A,1,37,0.6734150010941748
A,1,38,0.2505722019590241
A,1,39,0.9483329354963463
A,1,40,0.6479472020004761
A,1,41,0.5900181935663512
A,1,42,0.11189101879225616
A,1,43,0.5611646997426993
A,1,44,0.11602173610671129
A,1,45,0.7383087767338788
A,1,46,0.5762981142731872
A,1,47,0.20377195681129723
A,1,48,0.016093457051007842
A,1,49,0.1707931769129516
A,1,50,0.5889394458411948
A,1,51,0.9505329041652103
A,1,52,0.8416376548131503
A,1,53,0.21177798124968683
A,1,54,0.09639689942483098
A,1,55,0.6696717010467897
A,1,56,0.41036979444128696
A,1,57,0.6349488043605505
A,1,58,0.9647350668002234
A,1,59,0.7504342790406844
A,1,60,0.39521629605069086
A,1,61,0.823326657428948
A,1,62,0.45237652168730624
A,1,63,0.9373756679268525
A,2,0,0.1424662444390251
A,2,1,0.630752905593226
A,2,2,0.4095163254335251
A,2,3,0.9412769288732447
A,2,4,0.6097786531519351
A,2,5,0.6156834327987107
A,2,6,0.4416756641617937
A,2,7,0.26083471641201195
A,2,8,0.060921954391730204
A,2,9,0.044154364278927716
A,2,10,0.6932047446676783
A,2,11,0.21202974150440768
A,2,12,0.04704629363538959
A,2,13,0.09863659711258421
A,2,14,0.16706401592140185
A,2,15,0.45366218815969395
A,2,16,0.38046977956770356
A,2,17,0.4800916884948304
A,2,18,0.3535466336948041
A,2,19,0.7948010208242937
A,2,20,0.9288190373399624
A,2,21,0.7743477510559544
A,2,22,0.19379378420849291
A,2,23,0.9062756251091346
A,2,24,0.2681444323734643
A,2,25,0.28318885163816643
A,2,26,0.29590146481514146
A,2,27,0.4383318270523511
A,2,28,0.797315831614839
A,2,29,0.43194510318661716
A,2,30,0.5325785029540846
A,2,31,0.8019877379297087
A,2,32,0.29682248730633254
A,2,33,0.16040085219704625
A,2,34,0.9238212591803143
A,2,35,0.4506224013095227
A,2,36,0.47734399964359986
A,2,37,0.9625155009179787
A,2,38,0.8288609450404659
A,2,39,0.695977003705078
A,2,40,0.9233441902882962
A,2,41,0.21919886160261637
A,2,42,0.5640150769882439
A,2,43,0.035330115065751566
A,2,44,0.11917259079371822
A,2,45,0.9016839218589678
A,2,46,0.9424323961887401
A,2,47,0.6924469608225373
A,2,48,0.5037869776044421
A,2,49,0.5571567395907824
A,2,50,0.36672181284110705
A,2,51,0.5653653453130058
A,2,52,0.4318748681384995
A,2,53,0.8369122592043813
A,2,54,0.7746205476734302
A,2,55,0.7733460867541836
A,2,56,0.5233036837101462
A,2,57,0.13402954928012467
A,2,58,0.22890099800541808
A,2,59,0.5123432554552424
A,2,60,0.5710004740667735
A,2,61,0.07389974316973591
A,2,62,0.4720476433264077
A,2,63,0.821872346881726
A,3,0,0.07692445583229857
A,3,1,0.6275537757070564
A,3,2,0.4177220305249144
A,3,3,0.27237031789184074
A,3,4,0.3420633680448403
A,3,5,0.4760953929268765
A,3,6,0.06054412928493447
A,3,7,0.9293086382712568
A,3,8,0.746633448061183
A,3,9,0.6955820027605383
A,3,10,0.47451883634188574
A,3,11,0.5839869414773864
A,3,12,0.0068879858382361325
A,3,13,0.9468799029883008
A,3,14,0.49041690171510766
A,3,15,0.11168601599062367
A,3,16,0.866964684915817
A,3,17,0.5421450758131013
A,3,18,0.9327205360171856
A,3,19,0.955964688690023
A,3,20,0.3075469172561722
A,3,21,0.37928700458772957
A,3,22,0.020428716822472603
A,3,23,0.5790842031670242
A,3,24,0.05672250664341516
A,3,25,0.28613935001730617
A,3,26,0.6116781367105832
A,3,27,0.6709186627880362
A,3,28,0.06398377890801521
A,3,29,0.042650056997538655
A,3,30,0.025009761208586112
A,3,31,0.6643161957932304
A,3,32,0.12489087520708908
A,3,33,0.726469549192803
A,3,34,0.2224936570454905
A,3,35,0.8488287074531065
A,3,36,0.4978000845075181
A,3,37,0.7514251212781021
A,3,38,0.17482272404228405
A,3,39,0.7737930250686699
A,3,40,0.12036388879291993
A,3,41,0.663042587494047
A,3,42,0.3602470783945734
A,3,43,0.8301995004336177
A,3,44,0.49643004540314506
A,3,45,0.26858911006306474
A,3,46,0.5030817006357203
A,3,47,0.2713493500580756
A,3,48,0.3797876491360984
A,3,49,0.581906308596748
A,3,50,0.11868710290648798
A,3,51,0.4261625211429444
A,3,52,0.5856819433551508
A,3,53,0.15034028473794048
A,3,54,0.528411843580953
A,3,55,0.4577209120595136
A,3,56,0.9138598565094119
A,3,57,0.1130060484011447
A,3,58,0.8884438048559726
A,3,59,0.11132516991356756
A,3,60,0.8103166903108227
A,3,61,0.049137011490493876
A,3,62,0.38429408184249714
A,3,63,0.7174610570446495
A,4,0,0.050209054292514654
A,4,1,0.41066661774905444
A,4,2,0.5770891444655384
A,4,3,0.4883590942709314
A,4,4,0.45563467572155336
A,4,5,0.8408352469606073
A,4,6,0.3537628498495007
A,4,7,0.29055281743427097
A,4,8,0.3656263860176445
A,4,9,0.41476125627584315
A,4,10,0.040064209919324134
A,4,11,0.7217821281937832
A,4,12,0.2802737141983451
A,4,13,0.2142340002329528
A,4,14,0.5995113437851175
A,4,15,0.9929187442301244
A,4,16,0.38151401208218405
A,4,17,0.8462523351535405
A,4,18,0.2373956808183112
A,4,19,0.9683847409929447
A,4,20,0.4630558063955128
A,4,21,0.5619345130185712
A,4,22,0.24715070891922608
A,4,23,0.6998904420794946
A,4,24,0.25091922705369274
A,4,25,0.2610797924273899
A,4,26,0.07816457535493126
A,4,27,0.6904223613120702
A,4,28,0.3141753101670728
A,4,29,0.4969826664155116
A,4,30,0.8982147706190644
A,4,31,0.7022643468691164
A,4,32,0.24301811248996252
A,4,33,0.3640975873619374
A,4,34,0.628258739740214
A,4,35,0.10175547718171696
A,4,36,0.24187901615874619
A,4,37,0.6462307847807104
A,4,38,0.4474055435673211
A,4,39,0.20828833386523815
A,4,40,0.8761830212461911
A,4,41,0.13459068341053604
A,4,42,0.23437848445350118
A,4,43,0.8128670238242226
A,4,44,0.08305621539598318
A,4,45,0.044097338770717975
A,4,46,0.9804834122881999
A,4,47,0.45186288284166287
A,4,48,0.02052167202359967
A,4,49,0.07007102765402884
A,4,50,0.14938794058833516
A,4,51,0.8172382414427442
A,4,52,0.12322078948818405
A,4,53,0.9394878484458679
A,4,54,0.9849188793426444
A,4,55,0.8969243739447387
A,4,56,0.37663447566704666
A,4,57,0.41247758404721613
A,4,58,0.7535068409512641
A,4,59,0.4423596847554776
A,4,60,0.15582160366336217
A,4,61,0.9177538849246653
A,4,62,0.3989869918076595
A,4,63,0.2051556991872766
A,5,0,0.37560483206662176
A,5,1,0.1890653911157666
A,5,2,0.3767765289027796
A,5,3,0.8619176049828053
A,5,4,0.9068083283667275
A,5,5,0.543038153301471
A,5,6,0.8563602371861893
A,5,7,0.22280821894286496
A,5,8,0.9314487457804168
A,5,9,0.9821536444421214
A,5,10,0.37078394581633745
A,5,11,0.14885351467524466
A,5,12,0.4052506782916391
A,5,13,0.34731024345955264
A,5,14,0.4987235115624653
A,5,15,0.037740716631770144
A,5,16,0.3642326393537787
A,5,17,0.8508696441547957
A,5,18,0.19444767147168673
A,5,19,0.6388087674403572
A,5,20,0.7892053317808049
A,5,21,0.5697738226513257
A,5,22,0.8005803968952976
A,5,23,0.47854324769608725
A,5,24,0.7583991383984593
A,5,25,0.2851985528671842
A,5,26,0.27008530861665203
A,5,27,0.9447636923380003
A,5,28,0.7476910405128211
A,5,29,0.2845535903837433
A,5,30,0.8234682973963888
A,5,31,0.9707703373968789
A,5,32,0.9986416125293798
A,5,33,0.9458215797621533
A,5,34,0.608562787897129
A,5,35,0.12502311476085493
A,5,36,0.010420792486101615
A,5,37,0.41634817223051146
A,5,38,0.26295917507694644
A,5,39,0.25719897663934277
A,5,40,0.36951589865738077
A,5,41,0.5722802351783038
A,5,42,0.0027798126662380573
A,5,43,0.43146612244627536
A,5,44,0.9392828378567455
A,5,45,0.4835344056961143
A,5,46,0.2040737592525419
A,5,47,0.453726379370999
A,5,48,0.08919850201311585
A,5,49,0.630203113086984
A,5,50,0.9764893681409106
A,5,51,0.5749013072261331
A,5,52,0.5595662793172296
A,5,53,0.9786680740378295
A,5,54,0.7136741443665311
A,5,55,0.14949975578540275
A,5,56,0.275737937523853
A,5,57,0.780982224320582
A,5,58,0.6652479266616097
A,5,59,0.16567779623600853
A,5,60,0.5935118593244059
A,5,61,0.2316515854223823
A,5,62,0.47863512302821665
A,5,63,4.985159094758052E-4
A,6,0,0.31021529801297754
A,6,1,0.29191426730752856
A,6,2,0.5016170458813958
A,6,3,0.818788721831667
A,6,4,0.061161491063663975
A,6,5,0.9523407638559208
A,6,6,0.14145575571689262
A,6,7,0.2277216116234858
A,6,8,0.4618842550733423
A,6,9,0.5383731662172446
A,6,10,0.39162482731421333
A,6,11,0.8698791345727069
A,6,12,0.7119079188218737
A,6,13,0.802663936843968
A,6,14,0.8147445263142569
A,6,15,0.40986477837956703
A,6,16,0.09610635303263493
A,6,17,0.11269152172455299
A,6,18,0.7313882452955475
A,6,19,0.526890099538178
A,6,20,0.5782642870933974
A,6,21,0.21358888429176015
A,6,22,0.6223159532343215
A,6,23,0.30168308580159064
A,6,24,0.7063105850989975
A,6,25,0.247345432170187
A,6,26,0.18356692244860862
A,6,27,0.6818085164362594
A,6,28,0.6686937922998927
A,6,29,0.22360157657344681
A,6,30,0.5749304451044133
A,6,31,0.9111445414516386
A,6,32,0.7351112620280371
A,6,33,0.5188616773031985
A,6,34,0.8549290131908516
A,6,35,0.6484023124619073
A,6,36,0.15089906035145972
A,6,37,0.42428864274174705
A,6,38,0.7284128720968569
A,6,39,0.5392788441760374
A,6,40,0.37045074320234006
A,6,41,0.06410356610005508
A,6,42,0.13201473640622174
A,6,43,0.550591644372188
A,6,44,0.0010973030804272144
A,6,45,0.06034180267334188
A,6,46,0.08259995943413367
A,6,47,0.4369483437505485
A,6,48,0.2192657386230108
A,6,49,0.09939771144898957
A,6,50,0.7448705903623927
A,6,51,0.6220642081278548
A,6,52,0.6677628613533075
A,6,53,0.8424687530675741
A,6,54,0.4328290605330737
A,6,55,0.7788865896960072
A,6,56,0.8572263479392942
A,6,57,0.6071000976730886
A,6,58,0.43223379851288724
A,6,59,0.2177119514586987
A,6,60,0.13090863441085043
A,6,61,0.5321841647609755
A,6,62,0.033043972620804274
A,6,63,0.39528839693441065
A,7,0,0.692413801625134
A,7,1,0.7378262840527096
A,7,2,0.4027644919940614
A,7,3,0.7178038841919374
A,7,4,0.3027447273121454
A,7,5,0.058632932602091015
A,7,6,0.6011827208649331
